,Country,Year,Prevalence of raised blood pressure,Mean total cholesterol (mmol/L),Mean non-HDL cholesterol (mmol/L),Mean HDL cholesterol (mmol/L),Crude diabetes prevalence,Prevalence of hypertension,Proportion of diagnosed hypertension among all hypertension,Proportion of treated hypertension among all hypertension,Proportion of controlled hypertension among all hypertension,Proportion of untreated stage 2 hypertension among all hypertension,Sex,Continent
110,ALB,1995,0.306465602,5.12438100298853,3.86885125190361,1.31032096680802,0.0463779115029293,0.41856805998597,0.189087525104013,0.0970367067861792,0.0166996256602063,0.227980967681582,1.0,EU
111,ALB,1995,0.257823152,5.12791622857609,3.70572441428846,1.41594418944421,0.0523766849754313,0.407809890964874,0.375808691878502,0.239155601633933,0.0302550275518354,0.256043464371246,0.0,EU
112,ALB,1996,0.310784059,5.11151941491842,3.86102474333104,1.30702738656628,0.0481730651013151,0.416772804780938,0.192908622255886,0.10017653864793,0.0177600377248491,0.221090757523807,1.0,EU
113,ALB,1996,0.260250715,5.11576261089532,3.6953002586084,1.41681446647128,0.0534662608520641,0.401486075573583,0.384897217763474,0.249377969923279,0.0322330710697817,0.247594263091586,0.0,EU
114,ALB,1997,0.31495153,5.09878149667124,3.85279888467678,1.30420096897262,0.0499140954318665,0.415765299076621,0.197036723681844,0.103582747392319,0.0189395957472616,0.214593732949903,1.0,EU
115,ALB,1997,0.262569239,5.10367460793593,3.68447548850648,1.41823774256316,0.0544977870692061,0.396025374504992,0.393809149989106,0.259908293796391,0.034381257552921,0.239250782668832,0.0,EU
116,ALB,1998,0.318881608,5.08609982546513,3.84416123198654,1.30170301377098,0.0517896782062582,0.415700279295135,0.201455227139634,0.107257472509475,0.0202119776376566,0.20844241135115,1.0,EU
117,ALB,1998,0.264656079,5.09187436036238,3.6735015425093,1.42018562009606,0.0556472215649428,0.391552964763137,0.402427118342963,0.27056967599828,0.0366667496431967,0.231208968081966,0.0,EU
118,ALB,1999,0.322732731,5.07354581591508,3.83516316089284,1.29950242989047,0.053843711334566,0.416586854315757,0.206097136183756,0.111244664803343,0.0215883759125176,0.202656479803051,1.0,EU
119,ALB,1999,0.266694386,5.08038486044263,3.66243715703812,1.42255669971713,0.0569284568710615,0.388151584439652,0.410674236179355,0.281279695343048,0.0390493958854493,0.223445676755999,0.0,EU
120,ALB,2000,0.326745493,5.0610557317545,3.82581999990833,1.29761776724939,0.0560988153757421,0.418434694227658,0.21104264790343,0.115580667420961,0.0230706464537625,0.197160874379729,1.0,EU
121,ALB,2000,0.268797136,5.06901400574618,3.65110153946312,1.42536061800202,0.0583216138938766,0.385991843704822,0.418799219690075,0.292232761526032,0.0416065254377686,0.215969975777012,0.0,EU
122,ALB,2001,0.331034191,5.04881676767801,3.81627689070081,1.29593471780621,0.0585670149225963,0.421726795339147,0.216768105078758,0.1207940246774,0.0247184497506275,0.192001085476737,1.0,EU
123,ALB,2001,0.271027435,5.0577414873755,3.63937255981782,1.42849924171121,0.0598345381690935,0.385927715148843,0.427424425442263,0.304000659210456,0.0444898545676576,0.208750590386725,0.0,EU
124,ALB,2002,0.335346428,5.03731356179464,3.80716506008627,1.29424383648146,0.0611377517145547,0.42581536677238,0.222576210807647,0.126320566588259,0.0264558740081837,0.187072504830349,1.0,EU
125,ALB,2002,0.273310327,5.04744117941393,3.62830881021211,1.4319461039384,0.0614089331025863,0.387348695272965,0.436104884899937,0.316319496578998,0.0476620749123933,0.201715586879342,0.0,EU
126,ALB,2003,0.339489594,5.02652115997418,3.7984732003469,1.29242157397083,0.0637265272266384,0.430618151682518,0.22845791358965,0.132039533138488,0.0282688427445774,0.182325084328989,1.0,EU
127,ALB,2003,0.275683601,5.03767333302287,3.61742794162782,1.43548526501934,0.0630517585935898,0.390278093185233,0.444890278409331,0.329010998962637,0.0511740641748145,0.194822818853453,0.0,EU
128,ALB,2004,0.343138074,5.01622897082891,3.78996870428779,1.29024104286569,0.0662620455347857,0.436016314399689,0.234438515535965,0.137879783349181,0.0301530796599901,0.177725574326448,1.0,EU
129,ALB,2004,0.278091296,5.02868763409812,3.60699372946604,1.4390099491545,0.0647800580600521,0.394536267425117,0.453781245489857,0.341973249919627,0.054983648379011,0.188059036957187,0.0,EU
130,ALB,2005,0.346095381,5.0065705372293,3.78188862447171,1.28774399280333,0.0686435689788396,0.441907052264134,0.240508868258668,0.143828792832167,0.0320881550583859,0.17337880822449,1.0,EU
